user_id,country,sex,weight,height,years_climbing,occupation,sponsored,number_of_logged_climbs,max_climbing_grade,skill_level
2137,FRA,0,53,170,36,COMPATIBILITY TECHNICIEN COTY LANCASTER,1,124,1100,4
2138,ZAF,0,68,165,20,STUDENT,0,11,550,2
2152,ZAF,0,68,176,36,ANAESTHESIOLOGIST,1,239,1100,4
2157,NZL,0,78,197,19,SLACKER,0,35,800,3
2159,ITA,1,48,162,24,TEACHER,0,9,750,2
2161,FRA,0,63,173,20,TEACHER,0,209,750,2
2163,FRA,0,73,183,21,STUDENT,1,78,1000,4
2171,SWE,0,83,182,18,SLACKER,0,10,500,2
2181,FRA,0,68,185,25,STUDENT,1,100,1200,4
2184,SWE,0,73,183,19,M SC,0,23,550,2
2189,ESP,0,68,1,21,ESTUDIANTE,1,1,1000,4
2190,SWE,1,48,158,20,"FD ODOMETERNöRD, NUMERA WAYSIDE SIGNALLING NöRD?",0,390,900,3
2193,SWE,0,73,182,26,EHH..WHAT?,1,22,950,3
2197,USA,0,78,178,25,FULL-TIME AT A DESK,1,190,1050,4
2200,NOR,0,83,193,19,NURSE,0,10,700,2
2201,USA,0,100,100,50,BULL SEMEN COLLECTOR,0,50,1000,4
2202,AUS,0,88,188,19,OUTDOOR GUIDE,0,8,550,2
2206,ITA,0,63,170,20,PROGRAMMATORE,1,46,1200,4
2214,BRA,1,53,161,21,COLLEGE STUDENT,1,57,900,3
2230,AUS,0,73,178,20,CONSULTANT,0,4,700,2
2236,AUS,0,73,178,23,TECHNICAL SUPPORT,1,438,900,3
2241,AUS,0,78,176,32,ENGINEER,1,27,750,2
2245,SWE,0,83,182,18,HEMMAFRU,1,22,650,2
2246,SWE,0,73,178,27,SELF EMPLOYED,0,198,600,2
2258,FRA,0,63,174,30,TELECOM,1,338,1200,4
2260,DNK,0,83,184,20,STUDENT,0,32,800,3
2268,SWE,0,93,190,19,ACCOUNT MANAGER,0,287,700,2
2270,DNK,0,68,186,20,SNAPPHANE,1,616,1050,4
2274,USA,0,63,184,19,STUDENT,1,312,950,3
2297,ESP,1,48,163,21,OKUPA,1,7,850,3
2299,SWE,0,83,181,22,STUDENT,0,195,800,3
2308,FRA,0,63,166,25,STUDENT,1,288,1300,4
2309,ITA,0,63,169,40,FOTOGRAFO,0,248,750,2
2311,BRA,0,73,183,25,ENT,0,898,1050,4
2313,DNK,0,68,180,21,FOLKESKOLELæRER,0,90,800,3
2315,CHE,1,53,168,21,TEATCHER,0,40,950,3
2324,USA,0,83,185,22,CHIROPRACTOR,1,742,1150,4
2327,GBR,0,68,169,21,CLIMBER,1,318,1300,4
2328,AUS,0,58,170,23,FULLL TIME STUDENT,0,12,1000,4
2329,SWE,0,73,180,39,NURSE ON PEDRIATIC WARD,0,12,950,3
2347,SWE,0,73,181,19,ENGINEER/CONSULTANT,0,18,600,2
2351,BEL,0,68,181,28,PHYSIOTHERAPIST,1,183,1150,4
2352,CAN,0,78,178,31,"GUIDE, CLIMBING WALL MAMAGER",0,92,950,3
2356,CAN,1,58,162,24,?,1,81,900,3
2357,PRT,0,68,175,19,STUDENT,1,345,950,3
2359,NOR,0,83,183,19,PROGRAMMER,0,104,750,2
2363,GRC,0,73,176,30,SELF ENPLOY,0,171,1050,4
2367,ITA,0,68,175,18,NOTHING,0,129,1050,4
2378,HRV,0,63,178,19,STUDENT,0,22,700,2
2379,SWE,0,73,180,20,STUDENT,0,116,750,2
2396,NLD,0,83,200,28,SOFTWARE DEVELOPER,0,6,800,3
2398,SWE,0,68,173,23,LEARING CARPENTER,0,103,900,3
2399,CHE,0,83,176,27,PHYSICIST,1,96,1100,4
2407,SWE,1,98,163,23,STUDENT,1,31,800,3
2408,ITA,0,63,175,32,WOODMAN,0,38,1050,4
2412,FRA,0,68,174,22,SOFTWARE ENGINEER,0,31,600,2
2414,GBR,0,63,176,22,RESEARCH & DESIGN,1,130,900,3
2431,SWE,0,68,165,28,"TECHNICAL CONSULTATNT, M.SC IN ACOUSTICS",1,51,1000,4
2434,USA,1,53,168,21,CHEMICAL ENGINEER,1,161,900,3
2443,POL,0,68,165,25,ENGINEER,0,692,1000,4
2449,CAN,0,73,180,20,STRUCTRUAL DESIGNER,1,171,850,3
2450,FRA,0,68,176,39,SKIMAN,0,117,1050,4
2458,DEU,0,78,191,30,WORST HIGH-SCHOOL TEACHER ON EARTH,1,240,1050,4
2464,CAN,0,63,165,27,SOFTWARE DEVELOPER,1,725,1250,4
2477,SWE,0,73,172,25,MALE STRIPPER,0,7,550,2
2480,SWE,0,73,182,20,KEY ACCOUNT MANAGER (WITHIN THE AREA OF BUSINESS INFORMATION),0,226,900,3
2491,GBR,0,68,165,20,ENGINEER,0,520,1000,4
2494,SWE,1,53,162,22,NURSE,0,88,700,2
2502,BRA,1,58,170,19,ESTUDENT,0,28,700,2
2505,USA,0,78,176,36,STRIPPER,0,30,600,2
2510,USA,0,68,155,28,SALES MANAGER,0,300,1200,4
2517,ISR,0,88,190,28,STUDENT,1,168,1000,4
2519,BRA,0,73,186,22,ANALISTA,1,1493,1100,4
2521,CHE,0,63,179,28,WELL...,1,576,1250,4
2529,SWE,0,68,185,20,ECONOMIST,0,12,500,2
2532,SWE,0,73,183,20,STUDENT,0,1,600,2
2534,CAN,0,63,168,23,FERBLANTIER,0,12,1000,4
2538,FRA,0,73,180,30,ENGINEER,1,68,1000,4
2544,ITA,0,68,178,33,DESIGNER,0,99,1000,4
2545,SWE,0,63,172,18,VERKARE,0,276,800,3
2547,SWE,0,83,186,27,BOFH,0,87,750,2
2552,CAN,0,93,188,22,PROGRAM DIRECTOR @ BASECAMP CLIMBING INC.,1,422,1150,4
2564,SWE,0,68,178,19,TRICKFILM,0,139,900,3
2569,MYS,0,68,180,43,WALLBUILDER,1,110,1100,4
2582,USA,0,68,66,20,STUDENT,1,388,1100,4
2590,DEU,0,100,193,18,PERVO,0,14,750,2
2602,USA,0,73,70,21,ATTORNEY,0,75,900,3
2606,ZAF,1,58,163,25,STUDENT,0,19,600,2
2612,FIN,0,88,190,19,ACCOUNTANT,0,6,1050,4
2614,DEU,0,78,195,27,WORKING!,0,413,900,3
2616,USA,0,100,6,20,HIGHSCHOOLER,1,329,1250,4
2624,ITA,0,73,186,32,CONSULTANT,0,77,700,2
2626,ITA,0,68,171,22,STUDENT,0,30,1000,4
2639,NLD,0,73,184,31,WORK LESS CLIMB MORE,1,352,1050,4
2641,ESP,0,58,170,20,TIC,1,738,900,3
2646,ITA,0,73,174,21,STUDENT,0,110,500,2
2653,SWE,0,63,175,18,WEB-DEVELOPER,0,279,900,3
2655,AUT,0,40,155,9,SCHüLER,1,21,950,3
2656,ITA,0,63,175,25,CLERK,0,206,1000,4
2662,ITA,0,73,180,30,IMPRENDITORE,1,25,800,3
2663,USA,0,68,177,23,POST DOC,0,420,1100,4
2682,SWE,0,73,170,19,CLIMBING,0,46,500,2
2686,SWE,0,93,196,22,STUDENT,0,26,750,2
2692,AUS,0,78,185,24,STUDENT,0,46,850,3
2695,SWE,0,63,172,19,STUDENT,0,30,750,2
2704,AUS,0,73,180,21,ENGINEER,0,79,900,3
2707,ITA,0,63,170,27,ARCHITECT,0,109,1000,4
2708,NLD,0,73,184,19,RIGGER,0,73,900,3
2709,ITA,0,63,180,41,GEOLOGIST,0,76,1000,4
2713,USA,0,83,6,18,GEOLOGIST,0,3,450,1
2719,DNK,0,73,182,24,ENGINEER,0,486,1050,4
2728,NONE,0,63,190,19,STUDENT,1,7,750,2
2732,SWE,0,83,190,21,VEGAN,1,206,600,2
2735,CAN,0,63,170,23,CNC OPERATOR,0,60,1150,4
2740,AUS,0,58,170,23,IT SUPPORT,0,101,700,2
2749,CHE,0,68,178,21,PRIVATIER,0,166,1050,4
2751,BRA,0,63,172,19,ESTUDANTE,0,26,1000,4
2753,CAN,0,93,75,22,STUDENT,0,115,950,3
2758,CAN,1,68,170,22,GRADUATE STUDENT,0,27,750,2
2766,GBR,0,53,167,21,STUDENT,0,212,1100,4
2768,AUS,0,58,167,19,STUDENT,1,73,800,3
2776,NOR,0,93,187,30,NURSE,0,189,1000,4
2777,USA,0,68,70,20,MECHANICAL ENGINEER,1,112,950,3
2796,FRA,0,93,188,32,MEDICINE DOCTOR,0,101,650,2
2817,AUS,0,100,180,23,ENVIRONMENTAL ENGINEER,0,346,950,3
2823,SWE,0,73,176,20,STUDENT,0,46,1000,4
2829,SWE,0,78,183,23,ENGINEER,0,21,650,2
2839,AUS,0,68,178,25,STUDENT,1,104,1200,4
2856,USA,0,78,178,20,SALES REP,0,134,900,3
2860,NZL,0,73,175,26,LIGHTING ENGINEER,0,158,1050,4
2863,POL,0,73,185,23,STUDENT,0,108,1050,4
2873,FXX,0,68,185,35,ETUDIANT,1,72,1150,4
2875,BEL,0,78,185,20,BUISNESS,0,9,1000,4
2883,SWE,0,73,177,22,STUDENT,0,432,1000,4
2889,ITA,0,63,174,45,GUIDA ALPINA,0,8,1100,4
2898,USA,1,53,64,19,TECHNICAL SALES,0,1,600,2
2899,CAN,0,73,185,22,ELECTRONICS TECHNICIAN,1,33,600,2
2902,DEU,0,63,177,20,CONSULTANT,0,93,850,3
2910,USA,0,73,178,23,GRAPHIC DESIGNER,0,115,950,3
2916,BRA,0,68,170,19,STUDENT,0,36,750,2
2917,USA,0,63,68,26,ENGINEER,0,20,1100,4
2923,ESP,1,53,169,20,ESTUDIANT,0,12,700,2
2932,ZAF,0,68,185,19,STUDENT,0,11,600,2
2936,USA,0,63,255,28,ARTIST,1,321,1250,4
2937,BGR,0,63,172,19,FREELANCE PHOTOGRAPHER,1,881,1100,4
2948,GBR,0,83,190,28,JOURNALIST,0,7,850,3
2953,CAN,0,63,176,20,STUDENT,0,163,1050,4
2957,POL,0,63,172,22,STUDENT,1,140,1100,4
2963,AUS,0,68,185,20,BUM,1,42,800,3
2977,NZL,0,63,160,21,STUDENT,0,1,700,2
2979,ZWE,0,68,184,21,STUDENT,0,7,750,2
2984,ITA,0,73,180,119,REVOLUTIONARY,1,466,1100,4
2989,USA,0,63,6,20,MISSIONARY,1,119,950,3
3001,HRV,0,73,184,20,LAWYER,0,14,600,2
3004,HRV,0,68,178,18,STUDENT,0,49,600,2
3012,USA,0,68,176,22,ROUTESETTER AND COACH,1,647,1150,4
3032,COL,0,68,175,23,ELECTRONIC ENGINEER,0,106,1000,4
3052,BRA,0,58,160,22,TURISMóLOGO,1,702,900,3
3058,GBR,0,63,162,38,PROJECT MANAGER,0,32,1000,4
3061,USA,0,93,5,26,STUDENT,1,155,800,3
3063,USA,0,83,158,27,TEACHER,0,50,750,2
3065,CHE,0,73,180,23,STUDENT,0,406,1150,4
3076,USA,0,63,70,24,WALL DESIGNER - ELDORADO WALL COMPANY,0,39,1050,4
3081,FRA,0,63,178,30,GEOLOGY,0,51,1100,4
3084,USA,0,68,68,21,WANNABE,1,987,1050,4
3085,AUS,1,68,169,23,SHIPPING ADMINISTRATOR,0,26,350,1
3086,ZAF,1,43,152,19,STUDENT,0,2,400,1
3091,USA,0,73,175,22,BIOMEDICAL ENGINEER,0,81,1050,4
3092,ITA,0,58,170,20,STUDENT,0,53,900,3
3114,AUT,0,73,173,19,SPENGLER / DACHDECKER,1,1000,1150,4
3120,ITA,0,68,180,19,SKI OFFICER,1,24,850,3
3121,DNK,0,63,176,20,MEDICAL STUDENT,0,34,600,2
3124,USA,0,73,178,20,PROJECT ENGINEER,0,612,1000,4
3133,BGR,0,68,180,20,STUDENT,1,30,850,3
3141,USA,0,68,70,19,STARTED CLIMBING DEC. 01',0,34,750,2
3155,DEU,0,63,74,23,STUDENT,1,276,1350,4
3160,SWE,0,68,172,18,WORK,1,163,700,2
3164,SWE,0,63,183,20,STUDENT,0,162,900,3
3200,SWE,1,63,168,20,STUDENT,0,202,950,3
3218,CAN,0,100,183,20,CUSTOMER SERVICE,0,4,450,1
3227,CHE,0,68,182,31,SOFTWARE ENGINEER,1,155,1250,4
3228,USA,0,73,72,19,STUDENT,0,7,850,3
3233,SWE,0,68,179,18,PHD STUDENT,0,1,300,1
3249,ITA,0,68,172,23,SPORT MARKETING,1,364,1100,4
3253,POL,0,73,181,22,BITS AND BOBS,1,308,1000,4
3255,SWE,1,58,165,21,IT,0,3,600,2
3258,USA,0,100,120,17,PROCTOLOGIST,0,70,1000,4
3262,GBR,0,63,174,27,TECHNICAL SUPPORT: IT,0,25,850,3
3266,NZL,0,83,180,29,QUANT,0,301,850,3
3284,FRA,0,73,175,33,ENGINEER,0,11,500,2
3285,USA,0,53,162,21,MUSICIAN,0,259,1050,4
3289,FRA,0,63,172,30,PRODUCT MANAGER CLIMBING SHOES,1,169,1100,4
3300,GBR,0,73,6,26,GEOLOGIST,0,85,1100,4
3310,BRA,0,63,182,19,VETERINARY STUDENT,1,773,1100,4
3312,DEU,0,78,190,22,STUDENT,0,8,500,2
3317,CHE,0,68,169,24,COMPUTER,0,730,1150,4
3324,CHE,1,53,163,22,STUDENT,1,402,1150,4
3329,BRA,0,63,170,18,ESCALADA,1,130,1150,4
3330,ITA,1,48,159,27,STUDENT,1,176,1250,4
3342,NZL,0,78,178,19,STUDENT,0,19,750,2
3343,IRL,0,88,181,29,PUBLISHING EDITOR,0,72,700,2
3347,USA,0,63,180,20,BUILDING BLOCS ROUTE SETTING SOLUTIONS,1,1129,1200,4
3348,NZL,0,63,175,20,STUDENT,0,198,800,3
3355,POL,0,68,173,37,CLIMBING GUIDE,1,390,1000,4
3359,DEU,0,63,170,24,STUDENT,1,393,1250,4
3393,ESP,0,63,174,29,P.E. TEACHER,1,2219,1250,4
3431,ZAF,0,63,173,19,STUDENT,0,82,800,3
3439,CAN,0,73,180,22,FULL TIME CLIMBER,0,149,750,2
3474,USA,0,40,2,22,MAYHEM!!! RIPPIN BOULDERS,0,237,1100,4
3483,USA,0,68,195,20,AMERICAN RED CROSS,0,17,700,2
3488,BRA,0,53,168,29,CLIMBING GUIDE,1,51,1100,4
3493,USA,0,63,72,19,STUDENT,0,52,900,3
3502,ESP,0,78,180,23,ENGINEER,0,462,900,3
3506,ESP,0,63,171,19,CLIMB,1,371,800,3
3509,ESP,0,100,177,24,ALMOST FIREFIGHTER,1,327,800,3
3517,NZL,0,73,182,18,STUDENT,1,543,1050,4
3519,GBR,0,88,76,25,ENGINEER,0,23,550,2
3521,ESP,1,68,169,20,LOOKING FOR,1,38,600,2
3529,SWE,1,53,167,18,STUDENT,0,7,250,1
3536,POL,0,78,183,23,LOGISTICS ASISTANT,0,133,850,3
3542,CHE,0,63,168,31,IT STUFF,1,550,1000,4
3550,ITA,0,63,183,36,GUARDIA DI FINANZA,1,94,1250,4
3552,ESP,0,83,196,19,STUDENT,0,27,700,2
3557,ESP,0,68,184,20,VERTICAL WORKER,1,85,750,2
3559,ESP,0,83,175,35,VERTICAL WORKS,1,96,750,2
3572,USA,0,68,72,20,STUDENT,1,34,950,3
3576,ESP,0,63,174,12,ESTUDIANTE,1,44,1000,4
3579,ESP,0,73,180,30,TOURISM,0,3,600,2
3591,BEL,0,73,184,21,CLIMBCOACH(.BE),0,1726,1000,4
3610,FIN,0,68,178,18,KOODIORJA,0,1020,1000,4
3615,AUT,0,73,187,26,STUDENT,1,71,1200,4
3627,SWE,0,68,171,21,FATHER,0,34,450,1
3628,NLD,1,58,180,25,WORKING,0,63,900,3
3630,CHE,0,73,180,21,FINANACIAL ENGINEER,0,230,1000,4
3635,SWE,0,68,177,19,WORKING... :(,0,375,1050,4
3636,NZL,0,68,179,18,STUDENT,0,118,1050,4
3645,AUT,0,73,182,39,MALE NURSE,0,94,1200,4
3653,AUS,0,68,175,26,"MANAGING DIRECTOR, PINNACLE SAFETY AND TRAINING",1,1153,1150,4
3659,DEU,0,73,173,25,STUDENT,1,4,850,3
3671,CAN,0,68,170,21,CHARGé DE PROJETS EN ENVIRONNEMENT,1,567,1100,4
3674,ZAF,0,73,182,20,STUDENT,0,5,700,2
3675,SWE,1,58,161,19,STUDENT,0,30,500,2
3680,MEX,0,73,175,19,ENGINEER,0,40,750,2
3689,USA,0,78,72,26,FREELANCE,0,67,950,3
3697,MYS,0,68,172,20,OUTDOOR CONSULTANT,0,30,700,2
3700,SWE,0,73,173,19,STUDENT,0,9,500,2
3715,BRA,0,68,175,18,TEST MANAGER,0,266,1000,4
3717,GBR,0,83,200,26,JOURNALIST,0,1,160,1
3720,AUT,0,73,175,25,STUDENT AND CLIMBER!,1,494,1200,4
3744,AUS,0,73,183,13,CHEF,0,16,900,3
3763,SWE,0,88,176,19,TVARBETARE,0,372,900,3
3764,SWE,1,63,169,17,TAKEN,0,35,450,1
3766,SWE,1,53,159,18,STUDENT,0,82,700,2
3767,SWE,0,73,181,18,AKVARIEFISK,0,258,900,3
3782,USA,0,78,185,23,INTERNET START-UP,1,276,900,3
3793,USA,1,48,162,26,REGISTERED NURSE,1,452,1000,4
3796,ITA,0,63,176,18,STUDENT,0,63,850,3
3804,NLD,0,83,192,26,SPORTMANAGER & CLIMBINGCOACH @ CLIMBINGGYM,1,1897,1000,4
3810,USA,0,78,72,20,"CLIMBING GYM MANAGER, MAD ROCK TEAM CAPTAIN",1,41,950,3
3813,CHE,0,63,169,32,VP SALES AND MARKETING,1,230,1150,4
3825,USA,0,83,183,28,STOCK ANALYST,0,396,950,3
3845,FRA,0,68,180,27,GRIMPEUR,0,697,1250,4
3866,NOR,0,63,170,22,-,1,592,1200,4
3876,CAN,0,63,175,24,ÉTUDIANT,1,170,1150,4
3878,ESP,0,63,176,29,LIGHTING CAMERAMAN,1,825,1050,4
3889,SWE,0,68,174,18,STUDENT,0,47,600,2
3893,USA,0,78,74,28,ROUTEBOLTER,0,102,950,3
3904,NOR,0,78,185,18,STUDENT,1,1634,1100,4
3907,USA,0,58,164,18,STUDENT,1,183,1100,4
3914,SWE,0,68,178,23,STUDENT,0,24,550,2
3916,ESP,1,53,161,17,ESTUDIANTE,1,13,300,1
3925,ESP,0,73,179,29,STUDENT,1,799,1050,4
3929,NOR,0,73,184,32,PSYCHOLOGIST,0,43,1000,4
3936,USA,0,73,180,20,YES,1,442,1000,4
3937,CAN,0,68,179,20,RETIRED,0,103,750,2
3943,USA,0,63,159,19,DIRTBAG ENTREPRENEUR,0,546,1200,4
3944,SWE,0,88,208,18,SR PRODUCT MGR,0,27,550,2
3948,COL,0,58,167,26,INGENIERO AMBIENTAL,1,156,1050,4
3955,BRA,1,48,161,18,STUDENT,1,6,600,2
3956,SWE,0,73,182,18,"BORåS, SWEDEN",0,22,600,2
3957,DEU,0,58,165,29,STUDENT,0,49,1000,4
3959,SWE,0,63,176,31,HöGHöJDSARBETE,1,365,1300,4
3968,CAN,0,83,179,20,DESIGN ENGINEER,1,104,950,3
3973,NLD,0,63,177,24,STUDENT,1,220,1050,4
3985,USA,0,68,69,23,TELEPHONE LINEMAN,0,39,750,2
4002,HRV,0,68,172,17,STUDENT,0,181,1000,4
4007,SWE,0,78,180,21,FIREMAN,0,57,1100,4
4045,CHE,0,63,180,18,PHD STUDENT,0,225,900,3
4048,CAN,0,73,184,26,ESTIMATOR & FLOOR SYSTEM DESIGNER,0,325,950,3
4059,CAN,1,58,167,21,DESIGNER,0,76,900,3
4060,POL,0,73,188,17,STUDENT,1,80,550,2
4062,USA,0,88,6,27,CLIMBING,1,281,1100,4
4066,SWE,0,73,179,18,KONSULT,0,200,900,3
4067,SWE,0,73,174,21,PROJEKT LEDARE,0,65,850,3
4070,ESP,0,73,172,21,PEON POLIVALENTE,0,726,900,3
4076,ESP,0,63,170,24,IKASLEA,1,57,1100,4
4080,FRA,1,53,170,28,STUDENT,0,35,900,3
4091,FRA,0,73,178,20,STUDENT,0,32,800,3
4094,CAN,0,78,183,19,I'D RATHER BE CLIMBING,0,168,850,3
4095,SWE,1,58,173,18,PHD STUDENT,0,17,500,2
4101,USA,0,78,72,18,STUDENT,0,13,650,2
4102,USA,0,63,166,25,CLIMBER,1,1106,1350,4
4121,NLD,0,63,171,29,BOSS,1,3377,1000,4
4123,NZL,0,78,185,18,STUDENT,0,27,700,2
4129,POL,0,88,178,19,STUDENT,0,824,1100,4
4130,NOR,0,93,188,18,ACCOUNT MANAGER,0,65,650,2
4138,AFG,0,68,180,19,STUDENT,0,9,800,3
4147,ZAF,0,63,175,25,IT,0,82,850,3
4151,USA,0,68,180,19,SOFTWARE ENGINEER,1,40,800,3
4157,CAN,0,73,173,19,ROGUE,0,140,800,3
4162,NOR,0,83,193,36,PURE MATH.,1,196,950,3
4163,CHN,0,53,172,19,PROFESSIONAL,0,77,850,3
4164,BRA,0,68,182,19,AGRICULTURAL ENGINEER,0,3,350,1
4170,CAN,0,73,186,22,STUDENT,0,1040,1000,4
4175,FRA,0,68,175,32,FREELANCER,0,354,1000,4
4186,BRA,0,68,175,28,ENG. CIVIL,0,296,800,3
4187,SWE,0,73,184,19,PROJECT MANAGER - SYSTEM DEVELOPER,1,366,950,3
4196,CHE,0,68,175,24,UIAGM BERGFüHRER,0,34,1050,4
4197,CAN,0,100,5,20,STUDENT,0,13,950,3
4205,DNK,0,78,180,20,STUDENT,0,60,700,2
4206,RUS,0,68,177,27,STUDENT (ST.-PETERSBURG STATE POLYTECHNICAL UNIVERSITY),0,317,1200,4
4208,SWE,0,68,183,19,STUDENT,0,2,500,2
4210,ZAF,0,58,171,18,SALES ENGINEER,0,706,1150,4
4211,USA,0,78,180,22,TEACHER,0,517,1050,4
4215,SWE,0,100,181,20,STUDENT,0,13,400,1
4231,DEU,0,73,183,26,CABINET MAKER,0,2,700,2
4232,USA,1,68,132,20,6TH GRADE,1,29,550,2
4239,POL,0,73,179,30,ADMINISTRATOR (LINUX/NETWORK),0,78,1000,4
4258,DNK,0,73,178,29,CHILLIN´,0,24,650,2
4262,SWE,0,78,178,17,STäLLNINGSMONTöR,1,148,1000,4
4270,DEU,0,78,178,28,STUDENT,0,90,1050,4
4282,GBR,0,73,191,19,STUDENT,0,46,700,2
4289,SWE,0,73,175,18,STUDENT,0,105,850,3
4296,GBR,0,100,5,45,"BOULDERING-CLIMBING LOON IN SEARCH OF THE PERFECT MOVE, V15[+] OR REAL F9A...WHICH EVER COMES FIRST...NO BIGGIE",1,71,1200,4
4297,GRC,0,68,179,22,OPTICIAN,0,586,1300,4
4317,IRL,0,63,180,19,STUDENT,1,123,1000,4
4320,SWE,0,63,192,21,ENGINEER,0,38,550,2
4329,USA,0,83,72,27,TEACHER,0,56,650,2
4330,USA,1,53,168,20,STUDENT,0,53,850,3
4334,CAN,0,63,5,19,STUDENT,1,119,1000,4
4337,SWE,0,58,168,20,STUDENT,0,8,500,2
4347,SWE,1,58,172,17,STUDENT,1,14,350,1
4350,ESP,1,58,177,2020,PHD,0,18,850,3
4356,SWE,1,53,168,20,VäLDIGT MYCKET MAMMALEDIG...,0,278,850,3
4359,CAN,0,63,163,19,STUDENT,1,76,1050,4
4362,SWE,1,53,158,17,STUDENT,0,1,250,1
4365,GBR,0,63,172,24,ANALOGUE IC DESIGNER,0,91,700,2
4366,BRA,0,58,171,18,STUDENT,0,51,600,2
4368,SWE,0,68,170,20,STUDENT,1,15,600,2
4373,AUS,0,58,175,31,CLIMBER,1,136,1250,4
4376,BEL,0,63,181,31,PROCESS ENGINEER,1,90,1100,4
4391,USA,0,73,177,20,STUDENT,0,255,1000,4
4394,POL,0,68,183,19,SINGLE,1,3,700,2
4399,AUS,1,53,166,25,DIETITIAN,1,190,950,3
4400,USA,0,100,100,19,STUDENT,1,29,800,3
4411,USA,0,78,73,28,ENGINEER,0,188,950,3
4412,AUS,0,63,180,42,PARENT,1,39,850,3
4422,USA,0,73,175,23,GRADUATE STUDENT,1,654,1350,4
4423,SWE,0,68,175,17,SERVICE TECHNICIAN,1,13,450,1
4424,POL,0,68,180,24,ROUTESETTER,1,1293,1300,4
4427,GRC,0,78,178,26,MECHANICAL ENGINEER,0,36,850,3
4428,USA,1,63,6,25,BIOLOGIST,1,113,1100,4
4447,USA,0,68,68,23,SPANISH LIMESTONE CRUSHING MACHINE,1,336,1000,4
4450,ESP,0,83,185,20,RAILWAY ENGINEER,1,833,950,3
4455,CHE,0,78,187,21,TERMINATOR,0,25,1100,4
4456,ZAF,0,58,170,20,STUDENT,0,32,650,2
4466,POL,0,100,195,21,STUDENT,0,54,900,3
4467,SWE,0,68,247,9,"UMMMMM, NUP, NOT RIGHT NOW.",1,931,1050,4
4470,USA,0,78,191,19,TEACHER,0,238,1050,4
4472,USA,1,48,150,24,STUDENT,0,47,1100,4
4473,NOR,1,53,165,18,COPYWRITER,1,247,850,3
4477,LUX,0,68,181,19,EMPLOYEE,1,890,1150,4
4480,SWE,0,83,182,18,STUDENT,0,35,700,2
4481,LUX,0,68,178,19,TEACHER,0,412,1100,4
4487,NOR,0,73,184,27,STUDENT,0,62,950,3
4488,ITA,0,78,180,2020,MOUNTAIN GUIDE,1,9,1050,4
4493,NLD,1,58,165,25,DESIGNER AND OWNER NIHIL CLIMBING,1,184,850,3
4495,SWE,0,73,175,20,SOCIONOM,0,48,600,2
4497,NZL,0,68,177,19,BUILDER,0,375,1050,4
4498,NZL,0,73,182,27,STUDENT,1,29,900,3
4506,ITA,1,63,173,20,ASSISTENTE DI VOLO,0,67,850,3
4514,SWE,0,78,176,20,BRANDMAN,0,78,700,2
4517,ITA,0,63,178,22,STUDENT,1,29,900,3
4519,ESP,1,48,154,17,INFORMATICA,1,63,600,2
4521,ESP,0,68,175,20,ABOGADO-ECONOMISTA,1,1782,1150,4
4530,USA,0,68,180,19,LAWYER,0,6,850,3
4533,GRC,0,78,183,26,OWNER OF AN INTERNET-CAFE,1,84,900,3
4547,POL,0,68,177,25,TEACHER,0,790,1050,4
4550,UKR,0,73,184,35,CLIMBER,1,395,1250,4
4569,ESP,0,63,170,22,ESTUDIANTE,0,62,1200,4
4581,CAN,0,73,173,18,STUDENT,1,31,750,2
4584,USA,1,40,6,25,STUDENT,1,41,700,2
4585,SWE,0,78,185,21,"ECOLOGY, PHD",1,551,1000,4
4593,SRB,0,73,186,23,TRAINER,1,146,1100,4
4596,POL,0,78,179,22,SHRINK (SPEC. & PHD),1,447,950,3
4602,ESP,0,63,170,18,ESTUDIANTE,0,184,1000,4
4607,HRV,1,53,171,20,STUDENT,1,123,1000,4
4616,ZAF,0,63,174,20,PROJECT MANAGER,0,78,950,3
4618,USA,0,58,175,19,"STUDENT, CLIMBER",0,46,900,3
4619,BGR,0,68,181,24,PROGRAMMER,1,1064,1200,4
4631,USA,0,83,6,20,BOOTYOLOGIST,0,28,850,3
4634,AUT,0,63,170,19,STUDENT,0,528,1000,4
4635,BRA,1,53,163,22,CLIMBER,1,517,1100,4
4636,CAN,0,58,163,17,UNEMPLOYED,0,373,1200,4
4650,NOR,0,68,173,22,TEACHER,0,591,1150,4
4662,USA,0,68,178,46,GAINFUL,1,48,650,2
4667,ITA,0,73,178,18,EX STUDENT,1,341,1100,4
4669,ESP,0,73,179,18,VAGO,1,77,700,2
4674,PRT,0,63,173,20,STUDENT,0,384,1000,4
4676,SWE,1,63,176,19,T-BANE FöRARE,0,4,400,1
4677,CZE,0,73,180,22,ASSISTANT PROFESSOR OF MARKETING,1,398,1200,4
4678,NZL,0,88,187,18,COSMONAUT,1,654,1300,4
4687,SWE,0,73,179,30,WWW.KLATTERHALLEN.COM,1,140,850,3
4700,USA,0,100,5,23,PROF. RAP BOLTER,0,97,1000,4
4712,BEL,0,63,175,32,STUDENT,0,79,1100,4
4732,ITA,0,68,174,19,NUTRITIONIST,1,1424,1200,4
4735,NONE,0,83,180,20,PHD STUDENT,0,3,450,1
4737,SWE,0,78,190,20,CLIMBER,0,10,650,2
4744,USA,0,93,195,27,PATENT ATTORNEY,1,253,1050,4
4753,BEL,0,63,171,25,TECHNICIEN,1,172,1100,4
